"","seq_number","sum.taxonomy"
"1","merged_fishcard_12S_all_9","Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus tshawytscha"
"2","merged_fishcard_12S_all_15","Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Ctenopharyngodon;Ctenopharyngodon idella"
